post_id,text,label,hashtags
1156,Check out my latest travel post! 💰,Non-drug,"#relax, #life"
1157,"Stocked up on weed, get yours now! 💰",Drug-related,"#weed, #exclusive"
1158,Check out my latest travel post! 🍃,Non-drug,"#relax, #life"
1159,"Limited stash available, get it before it's gone 💊",Drug-related,"#stash, #exclusive"
1160,Who else loves morning hikes? 💊,Non-drug,"#relax, #life"
1161,Fresh goods in town! Hit me up 🚬,Drug-related,"#goods, #exclusive"
1162,"Best coffee in town, anyone else a fan? 💸",Non-drug,"#relax, #life"
1163,Ready to serve 420 to my loyal clients 🔥,Drug-related,"#420, #exclusive"
1164,Who else loves morning hikes? 🔥,Non-drug,"#relax, #life"
1165,"🔥 Quality product available, contact for more!",Drug-related,"#product, #exclusive"
1166,Exploring nature and living life to the fullest 🍁,Non-drug,"#relax, #life"
1167,"Limited exclusive available, get it before it's gone 🌿",Drug-related,"#exclusive, #exclusive"
1168,Check out my latest travel post! 🍁,Non-drug,"#relax, #life"
1169,Ready to serve green to my loyal clients 🌿,Drug-related,"#green, #exclusive"
1170,"Best coffee in town, anyone else a fan? 🔥",Non-drug,"#relax, #life"
1171,Ready to serve product to my loyal clients 🌿,Drug-related,"#product, #exclusive"
1172,Exploring nature and living life to the fullest 🍁,Non-drug,"#relax, #life"
1173,Looking for some goods? DM me for details 🍃,Drug-related,"#goods, #exclusive"
1174,Exploring nature and living life to the fullest 💸,Non-drug,"#relax, #life"
1175,"💰 Only the best stash here, DM for info!",Drug-related,"#stash, #exclusive"
1176,Loving the weekend vibes! 🍃,Non-drug,"#relax, #life"
1177,"💸 Only the best powder here, DM for info!",Drug-related,"#powder, #exclusive"
1178,Who else loves morning hikes? 💰,Non-drug,"#relax, #life"
1179,"💊 Quality 420 available, contact for more!",Drug-related,"#420, #exclusive"
1180,Check out my latest travel post! 💸,Non-drug,"#relax, #life"
1181,Fresh coke in town! Hit me up 🍁,Drug-related,"#coke, #exclusive"
1182,Loving the weekend vibes! 🍃,Non-drug,"#relax, #life"
1183,"Stocked up on ganja, get yours now! 🚬",Drug-related,"#ganja, #exclusive"
1184,Just relaxing and enjoying the day 🚬,Non-drug,"#relax, #life"
1185,"Stocked up on green, get yours now! 🍁",Drug-related,"#green, #exclusive"
1186,Who else loves morning hikes? 🚬,Non-drug,"#relax, #life"
1187,Fresh ganja in town! Hit me up 🚬,Drug-related,"#ganja, #exclusive"
1188,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
1189,"Limited weed available, get it before it's gone 🍁",Drug-related,"#weed, #exclusive"
1190,Nothing better than a good book and coffee 🚬,Non-drug,"#relax, #life"
1191,Looking for some weed? DM me for details 🍃,Drug-related,"#weed, #exclusive"
1192,Who else loves morning hikes? 🍁,Non-drug,"#relax, #life"
1193,"🔥 Only the best ganja here, DM for info!",Drug-related,"#ganja, #exclusive"
1194,Just relaxing and enjoying the day 💰,Non-drug,"#relax, #life"
1195,"Limited exclusive available, get it before it's gone 💸",Drug-related,"#exclusive, #exclusive"
1196,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
1197,Looking for some ganja? DM me for details 🌿,Drug-related,"#ganja, #exclusive"
1198,Exploring nature and living life to the fullest 🌿,Non-drug,"#relax, #life"
1199,Fresh 420 in town! Hit me up 💊,Drug-related,"#420, #exclusive"
1200,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
1201,"Stocked up on ganja, get yours now! 💰",Drug-related,"#ganja, #exclusive"
1202,Just relaxing and enjoying the day 💰,Non-drug,"#relax, #life"
1203,Ready to serve 420 to my loyal clients 🔥,Drug-related,"#420, #exclusive"
1204,"Best coffee in town, anyone else a fan? 🔥",Non-drug,"#relax, #life"
1205,Looking for some green? DM me for details 🍁,Drug-related,"#green, #exclusive"
1206,"Best coffee in town, anyone else a fan? 🍁",Non-drug,"#relax, #life"
1207,Ready to serve stash to my loyal clients 💰,Drug-related,"#stash, #exclusive"
1208,Nothing better than a good book and coffee 🚬,Non-drug,"#relax, #life"
1209,"🍃 Only the best powder here, DM for info!",Drug-related,"#powder, #exclusive"
1210,"Best coffee in town, anyone else a fan? 🚬",Non-drug,"#relax, #life"
1211,"Stocked up on herb, get yours now! 🚬",Drug-related,"#herb, #exclusive"
1212,Check out my latest travel post! 🌿,Non-drug,"#relax, #life"
1213,Fresh product in town! Hit me up 🍁,Drug-related,"#product, #exclusive"
1214,Who else loves morning hikes? 💊,Non-drug,"#relax, #life"
1215,Ready to serve ganja to my loyal clients 🍁,Drug-related,"#ganja, #exclusive"
1216,Check out my latest travel post! 💸,Non-drug,"#relax, #life"
1217,Fresh 420 in town! Hit me up 💰,Drug-related,"#420, #exclusive"
1218,Exploring nature and living life to the fullest 🌿,Non-drug,"#relax, #life"
1219,Ready to serve exclusive to my loyal clients 💸,Drug-related,"#exclusive, #exclusive"
1220,Check out my latest travel post! 💰,Non-drug,"#relax, #life"
1221,Fresh dope in town! Hit me up 🌿,Drug-related,"#dope, #exclusive"
1222,Just relaxing and enjoying the day 💰,Non-drug,"#relax, #life"
1223,Anyone interested in some premium 420? 💊,Drug-related,"#420, #exclusive"
1224,"Best coffee in town, anyone else a fan? 💸",Non-drug,"#relax, #life"
1225,"💰 Only the best powder here, DM for info!",Drug-related,"#powder, #exclusive"
1226,Just relaxing and enjoying the day 🔥,Non-drug,"#relax, #life"
1227,"🍃 Only the best powder here, DM for info!",Drug-related,"#powder, #exclusive"
1228,Excited for the new restaurant opening! 🚬,Non-drug,"#relax, #life"
1229,Fresh powder in town! Hit me up 🍃,Drug-related,"#powder, #exclusive"
1230,Just relaxing and enjoying the day 🔥,Non-drug,"#relax, #life"
1231,"Limited dope available, get it before it's gone 💊",Drug-related,"#dope, #exclusive"
1232,Just relaxing and enjoying the day 💰,Non-drug,"#relax, #life"
1233,"Stocked up on 420, get yours now! 🍁",Drug-related,"#420, #exclusive"
1234,Just relaxing and enjoying the day 🍃,Non-drug,"#relax, #life"
1235,"🌿 Only the best 420 here, DM for info!",Drug-related,"#420, #exclusive"
1236,Exploring nature and living life to the fullest 🔥,Non-drug,"#relax, #life"
1237,"Stocked up on weed, get yours now! 💸",Drug-related,"#weed, #exclusive"
1238,Nothing better than a good book and coffee 💊,Non-drug,"#relax, #life"
1239,Ready to serve green to my loyal clients 🔥,Drug-related,"#green, #exclusive"
1240,Who else loves morning hikes? 🚬,Non-drug,"#relax, #life"
1241,"🚬 Quality product available, contact for more!",Drug-related,"#product, #exclusive"
1242,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
1243,Anyone interested in some premium exclusive? 💸,Drug-related,"#exclusive, #exclusive"
1244,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
1245,"🍁 Quality product available, contact for more!",Drug-related,"#product, #exclusive"
1246,Check out my latest travel post! 🚬,Non-drug,"#relax, #life"
1247,Anyone interested in some premium herb? 💰,Drug-related,"#herb, #exclusive"
1248,Loving the weekend vibes! 💊,Non-drug,"#relax, #life"
1249,"Limited herb available, get it before it's gone 🚬",Drug-related,"#herb, #exclusive"
1250,"Best coffee in town, anyone else a fan? 🌿",Non-drug,"#relax, #life"
1251,"Stocked up on product, get yours now! 🌿",Drug-related,"#product, #exclusive"
1252,Who else loves morning hikes? 🍁,Non-drug,"#relax, #life"
1253,"🍃 Quality dope available, contact for more!",Drug-related,"#dope, #exclusive"
1254,Who else loves morning hikes? 🍃,Non-drug,"#relax, #life"
1255,Anyone interested in some premium ganja? 🍁,Drug-related,"#ganja, #exclusive"
1256,Check out my latest travel post! 🍃,Non-drug,"#relax, #life"
1257,Fresh stash in town! Hit me up 💰,Drug-related,"#stash, #exclusive"
1258,Exploring nature and living life to the fullest 🍁,Non-drug,"#relax, #life"
1259,"Limited dope available, get it before it's gone 💊",Drug-related,"#dope, #exclusive"
1260,Check out my latest travel post! 💊,Non-drug,"#relax, #life"
1261,"Stocked up on goods, get yours now! 🌿",Drug-related,"#goods, #exclusive"
1262,Nothing better than a good book and coffee 💊,Non-drug,"#relax, #life"
1263,"💸 Quality coke available, contact for more!",Drug-related,"#coke, #exclusive"
1264,Excited for the new restaurant opening! 💰,Non-drug,"#relax, #life"
1265,"Limited coke available, get it before it's gone 🚬",Drug-related,"#coke, #exclusive"
1266,Check out my latest travel post! 🔥,Non-drug,"#relax, #life"
1267,"Limited product available, get it before it's gone 💸",Drug-related,"#product, #exclusive"
1268,Excited for the new restaurant opening! 💊,Non-drug,"#relax, #life"
1269,"Stocked up on weed, get yours now! 🍃",Drug-related,"#weed, #exclusive"
1270,Excited for the new restaurant opening! 🌿,Non-drug,"#relax, #life"
1271,"Stocked up on goods, get yours now! 🚬",Drug-related,"#goods, #exclusive"
1272,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
1273,Fresh weed in town! Hit me up 🔥,Drug-related,"#weed, #exclusive"
1274,Exploring nature and living life to the fullest 💊,Non-drug,"#relax, #life"
1275,Ready to serve ganja to my loyal clients 💰,Drug-related,"#ganja, #exclusive"
1276,Excited for the new restaurant opening! 💸,Non-drug,"#relax, #life"
1277,"Stocked up on weed, get yours now! 💊",Drug-related,"#weed, #exclusive"
1278,Check out my latest travel post! 🍁,Non-drug,"#relax, #life"
1279,"🌿 Quality powder available, contact for more!",Drug-related,"#powder, #exclusive"
1280,"Best coffee in town, anyone else a fan? 💸",Non-drug,"#relax, #life"
1281,"🌿 Only the best goods here, DM for info!",Drug-related,"#goods, #exclusive"
1282,Loving the weekend vibes! 🍁,Non-drug,"#relax, #life"
1283,"Limited ganja available, get it before it's gone 🌿",Drug-related,"#ganja, #exclusive"
1284,Excited for the new restaurant opening! 🍁,Non-drug,"#relax, #life"
1285,"💸 Quality coke available, contact for more!",Drug-related,"#coke, #exclusive"
1286,"Best coffee in town, anyone else a fan? 🍃",Non-drug,"#relax, #life"
1287,"🍃 Only the best weed here, DM for info!",Drug-related,"#weed, #exclusive"
1288,Excited for the new restaurant opening! 💰,Non-drug,"#relax, #life"
1289,"🔥 Quality weed available, contact for more!",Drug-related,"#weed, #exclusive"
1290,Just relaxing and enjoying the day 🌿,Non-drug,"#relax, #life"
1291,"Limited dope available, get it before it's gone 🍁",Drug-related,"#dope, #exclusive"
1292,"Best coffee in town, anyone else a fan? 🔥",Non-drug,"#relax, #life"
1293,"Limited exclusive available, get it before it's gone 💸",Drug-related,"#exclusive, #exclusive"
1294,"Best coffee in town, anyone else a fan? 🚬",Non-drug,"#relax, #life"
1295,"💰 Quality ganja available, contact for more!",Drug-related,"#ganja, #exclusive"
1296,Exploring nature and living life to the fullest 💰,Non-drug,"#relax, #life"
1297,"🍃 Quality green available, contact for more!",Drug-related,"#green, #exclusive"
1298,Loving the weekend vibes! 🍃,Non-drug,"#relax, #life"
1299,"💰 Only the best weed here, DM for info!",Drug-related,"#weed, #exclusive"
1300,Loving the weekend vibes! 💸,Non-drug,"#relax, #life"
1301,Ready to serve ganja to my loyal clients 🍃,Drug-related,"#ganja, #exclusive"
1302,Excited for the new restaurant opening! 💊,Non-drug,"#relax, #life"
1303,Anyone interested in some premium dope? 🔥,Drug-related,"#dope, #exclusive"
1304,Who else loves morning hikes? 🍃,Non-drug,"#relax, #life"
1305,"Stocked up on dope, get yours now! 🍁",Drug-related,"#dope, #exclusive"
1306,"Best coffee in town, anyone else a fan? 💊",Non-drug,"#relax, #life"
1307,"💊 Only the best stash here, DM for info!",Drug-related,"#stash, #exclusive"
1308,Loving the weekend vibes! 🔥,Non-drug,"#relax, #life"
1309,"🔥 Quality goods available, contact for more!",Drug-related,"#goods, #exclusive"
1310,Nothing better than a good book and coffee 🍃,Non-drug,"#relax, #life"
1311,"💸 Quality herb available, contact for more!",Drug-related,"#herb, #exclusive"
1312,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
1313,Anyone interested in some premium herb? 🔥,Drug-related,"#herb, #exclusive"
1314,Loving the weekend vibes! 💊,Non-drug,"#relax, #life"
1315,Ready to serve herb to my loyal clients 🍁,Drug-related,"#herb, #exclusive"
1316,Excited for the new restaurant opening! 🍁,Non-drug,"#relax, #life"
1317,Fresh 420 in town! Hit me up 🌿,Drug-related,"#420, #exclusive"
1318,Excited for the new restaurant opening! 🍃,Non-drug,"#relax, #life"
1319,Ready to serve dope to my loyal clients 💊,Drug-related,"#dope, #exclusive"
1320,Nothing better than a good book and coffee 🍃,Non-drug,"#relax, #life"
1321,Fresh stash in town! Hit me up 💰,Drug-related,"#stash, #exclusive"
1322,Excited for the new restaurant opening! 🚬,Non-drug,"#relax, #life"
1323,Ready to serve coke to my loyal clients 🍁,Drug-related,"#coke, #exclusive"
1324,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
1325,Ready to serve exclusive to my loyal clients 🍁,Drug-related,"#exclusive, #exclusive"
1326,Nothing better than a good book and coffee 💊,Non-drug,"#relax, #life"
1327,Fresh green in town! Hit me up 🍁,Drug-related,"#green, #exclusive"
1328,Exploring nature and living life to the fullest 🍁,Non-drug,"#relax, #life"
1329,"💰 Quality stash available, contact for more!",Drug-related,"#stash, #exclusive"
1330,Who else loves morning hikes? 💊,Non-drug,"#relax, #life"
1331,Ready to serve 420 to my loyal clients 🌿,Drug-related,"#420, #exclusive"
1332,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
1333,Ready to serve ganja to my loyal clients 🚬,Drug-related,"#ganja, #exclusive"
1334,Just relaxing and enjoying the day 🍁,Non-drug,"#relax, #life"
1335,Ready to serve herb to my loyal clients 🍃,Drug-related,"#herb, #exclusive"
1336,"Best coffee in town, anyone else a fan? 🔥",Non-drug,"#relax, #life"
1337,Looking for some 420? DM me for details 💰,Drug-related,"#420, #exclusive"
1338,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
1339,Fresh ganja in town! Hit me up 🚬,Drug-related,"#ganja, #exclusive"
1340,Excited for the new restaurant opening! 🍁,Non-drug,"#relax, #life"
1341,Looking for some 420? DM me for details 🚬,Drug-related,"#420, #exclusive"
1342,Just relaxing and enjoying the day 💰,Non-drug,"#relax, #life"
1343,"Limited ganja available, get it before it's gone 🔥",Drug-related,"#ganja, #exclusive"
1344,Loving the weekend vibes! 💸,Non-drug,"#relax, #life"
1345,"Limited 420 available, get it before it's gone 🌿",Drug-related,"#420, #exclusive"
1346,Exploring nature and living life to the fullest 💸,Non-drug,"#relax, #life"
1347,"Stocked up on product, get yours now! 🍁",Drug-related,"#product, #exclusive"
1348,Excited for the new restaurant opening! 🌿,Non-drug,"#relax, #life"
1349,"Limited goods available, get it before it's gone 🌿",Drug-related,"#goods, #exclusive"
1350,Exploring nature and living life to the fullest 🔥,Non-drug,"#relax, #life"
1351,Looking for some dope? DM me for details 🚬,Drug-related,"#dope, #exclusive"
1352,Nothing better than a good book and coffee 🍁,Non-drug,"#relax, #life"
1353,Fresh herb in town! Hit me up 🌿,Drug-related,"#herb, #exclusive"
